,user,date,rating,review
574,Anonymous,14-Nov-13,10,"Great game, a lot of diversity.  Impossible to master 100+ heroes, so there's always room for improvement.    Fan base needs to calm down a bit, though, before lashing out irrationally (Diretide Apocalypse)."
575,Anonymous,14-Nov-13,10,"Frustrating at times because of the players, but a perfect game. Constant support and backed by Valve. It has a steep learning curve as a MOBA but it's very worth it. There are tons of guides and videos to get started."
576,Anonymous,14-Nov-13,10,This game is amazing. Seriously. The best game ever made. Unfortunately it has the hardest skill curve around and a horrendous community at times (which you can see from the 3389 negative reviews about  Diretide). Dota players can be real 
578,Anonymous,14-Nov-13,10,"Diretide delivered. 10 delivered.Also: after 1000+ hours in games, still great game. Almost every aspect of game is... 1 5 0 char limit. Just 1 more"
580,Anonymous,14-Nov-13,10,"Its a good game, people giving it bad rating only because the DireTide event was delayed and they didnt release Technies. But ignore them, Dota 2 is a very good game."
584,Anonymous,14-Nov-13,10,"unded gaem, volvo reband.but seriously, this is the most fun game i have played, ever. it does have a steep learning curve, but you will always be matched against similarly skilled players."
586,Anonymous,14-Nov-13,10,A great PvP game that offers some of the most intriguing and nuanced team combat around. Very hard learning curve but the satisfaction that you get when u actually master the game is so good
589,Anonymous,14-Nov-13,10,"one of the best games ever made. definitely worth playing. First of it's genre, with amazing gameplay. Game that lasted for more than a decade. And it's much more beautiful than first part!"
590,Anonymous,14-Nov-13,10,"Great game! Don't be fooled by the 1% of the idiots who ruined the score because of something stupid, valve gave us a great game and lets hope that it goes the distance!"
592,Anonymous,14-Nov-13,10,"Pros:- seemingly infinite strategical aspects (!)- complex gameplay and mechanics- a thriving, international competitive scene- free to play- never gets boring (Really. I've been playing Dota 2 and it's precursor for 5-6 years now.)Cons:- steep learning curve- as in every multiplayer game, some people you encounter can be rude"
593,Anonymous,14-Nov-13,10,Bumping the score because people went mad about diretide not going live. Now that it will be available in the upcoming patch there is no reason to keep those negative scores.
595,Anonymous,14-Nov-13,10,DOTA 2 is the best game in its genre due to the variety of heroes and game modes it provides and most importantly  it's free without any pay-to-win features. Matchmaking system needs some improvement but other than that it's flaws are minimal.
596,Anonymous,14-Nov-13,10,"Best  (Aeon of Strife Styled Fortress Assualt Game Going on Two Sides) game out there. 3 spirits update shows how amazing Dota 2 is, and how much support valve gives it. I could write a much longer in-depth review, but im simply here to boost the score after it was assaulted by give diretide babies."
597,Anonymous,14-Nov-13,10,"Been playing this game for 7 years and after all this time its still entertaining, playing with friends or not. Icefrog still hands out big updates to make the game feel fresh! Best game ever!"
598,Anonymous,14-Nov-13,10,"After the wave of 0s from Diretide immature children and the harassment of an innocent car  manufacturer, I declare Operation Restore Dota 2's score begun."
600,Anonymous,14-Nov-13,10,"A good PVP PC game, must train solo before going into PUB games!I got yelled at when I tried my first time and feeded.Just dont feed and stay back the first 10 or so games until you get the hang of it.Good Luck and just zone out the haters, possibly report if they are mean."
602,Anonymous,14-Nov-13,10,"I can't get over how fun this game is.  It's a game of fencing, where you give a little and take a little. It's back and forth fun all game and there is no better developer than Valve"
605,Anonymous,14-Nov-13,10,"we were lyk ""volvo amg y no dirtide daed gaem"" but den volvo r lyk ""her is dirtide"" so volvo reband plzApparently I need 150 characters so here we go."
606,Anonymous,14-Nov-13,10,The best strategy you can find. And its free. Over 90 heroes. Ever-changing stategy meta to keep it interesting. The hardware requirements suit even the modest of systems with a minimal amount of bandwidth in comparison to other games.
608,Anonymous,14-Nov-13,10,"Dis gaym gud.. playin it is lyke bein on toppa tha werld, so meny carecters to pley with and tiems to use... i cud play dis gam forever and not ever git board."
609,Anonymous,14-Nov-13,10,alive gaem alive gaemalive gaemalive gaemalive gaemalive gaemalive gaemalive gaemalive gaemalive gaemalive gaemalive gaemalive gaemalive gaemalive gaem
612,Anonymous,14-Nov-13,10,awsome game and the best MOBA out there no doubght.pls do not read the diretide review because this idiots also posted on obamas facebook there was no diretide.
613,Anonymous,14-Nov-13,10,"Game has a very steep learning curve, and it can be frustrating. However nothing compares when you know how to play it and have a couple of friends to play with. I mean we've been playing the same game for 7 years now!"
614,Anonymous,14-Nov-13,10,This game is great because of its steep learning curve and a vast variety of heroes and strategies. Anyone who likes MOBA -type games should love Dota 2.
615,Anonymous,14-Nov-13,10,Basically the best MOBA/Action-RTS game ever made to this point in time.Too bad it's metascore is demolished by a bad part of it's community begging for a random Halloween event...
616,Anonymous,14-Nov-13,10,"Been playing since 6.59 on WarCraft 3. This is the perfect successor for our beloved Game. The graphics are stunning, and is really optimized for low end PC' s.The community could use some kindness... but playing with some friends helps with that. 10/10"
617,Anonymous,14-Nov-13,10,"Though exceptionally hard to master, Dota 2 delivers a strangely balanced, highly competitive, endlessly entertaining multiplayer experience. Just make sure you have the patience, and time to learn."
618,Anonymous,14-Nov-13,10,This game is amazing if you ever played WC3Dota you should play this!! I played it since beta version. Loved how valve took wc3dota and turned into this marvelous thing. Thank You Valve!!
621,Anonymous,14-Nov-13,10,"Always updating every month or so with amazing amounts of new content and new user and community features. I don't know a better game that continues pushing new content for free. Also, DotA 2 always refines and revamp older characters so they don't get forgotten, new skins and HD remodeling as well "
624,Anonymous,14-Nov-13,10,"The best moba game now. Have the biggest map, some systems like up/down adventage, day and night vision are great. Heroes are really free balanced and intresting. Every are diffrent. Updates are smart and good."
630,Anonymous,14-Nov-13,10,"Amazing, I haven't looked back at Dota 1 since I first got into the beta, that says alot about how Valve captured Everything important whilst still improving upon the game tremendously"
